Configuration,Score,Seed,Environment
52,-1080164200000.0,7,brax_ant
52,-19836187000.0,8,brax_ant
52,-1.2496066e+16,9,brax_ant
53,0.1683693,0,brax_ant
53,-2.7919567,1,brax_ant
53,-3.4925447,2,brax_ant
53,-1.2980917,3,brax_ant
53,-1.9286709,4,brax_ant
53,-1.2416494,5,brax_ant
53,-0.47179994,6,brax_ant
53,0.118795276,7,brax_ant
53,2.2482424,8,brax_ant
53,-1.4226899,9,brax_ant
54,922.7792,0,brax_ant
54,887.18225,1,brax_ant
54,1390.4692,2,brax_ant
54,1106.5906,3,brax_ant
54,1050.6106,4,brax_ant
54,910.2429,5,brax_ant
54,1223.6013,6,brax_ant
54,1279.6312,7,brax_ant
54,1192.685,8,brax_ant
54,1050.823,9,brax_ant
55,-25.920513,0,brax_ant
55,-22.964565,1,brax_ant
55,-25.03072,2,brax_ant
55,-26.317562,3,brax_ant
55,-24.031113,4,brax_ant
55,-23.36168,5,brax_ant
55,-20.21367,6,brax_ant
55,-24.008385,7,brax_ant
55,-21.921291,8,brax_ant
55,-25.466547,9,brax_ant
56,59.333206,0,brax_ant
56,92.612724,1,brax_ant
56,173.16647,2,brax_ant
56,81.6691,3,brax_ant
56,102.60086,4,brax_ant
56,94.26805,5,brax_ant
56,60.882088,6,brax_ant
56,165.12248,7,brax_ant
56,45.513252,8,brax_ant
56,84.74537,9,brax_ant
57,148.47783,0,brax_ant
57,123.01386,1,brax_ant
57,171.37762,2,brax_ant
57,115.068306,3,brax_ant
57,116.50206,4,brax_ant
57,141.19275,5,brax_ant
57,149.03426,6,brax_ant
57,146.26842,7,brax_ant
57,102.1342,8,brax_ant
57,111.099045,9,brax_ant
58,-74.54041,0,brax_ant
58,-67.177795,1,brax_ant
58,-69.055305,2,brax_ant
58,-72.17081,3,brax_ant
58,-68.641846,4,brax_ant
58,-66.40828,5,brax_ant
58,-68.67023,6,brax_ant
58,-67.87191,7,brax_ant
58,-68.98941,8,brax_ant
58,-67.861465,9,brax_ant
59,1488.262,0,brax_ant
59,1520.5048,1,brax_ant
59,1873.2567,2,brax_ant
59,1551.9816,3,brax_ant
59,1580.6372,4,brax_ant
59,1575.2339,5,brax_ant
59,1430.2632,6,brax_ant
59,1840.1016,7,brax_ant
59,1460.7316,8,brax_ant
59,1686.1592,9,brax_ant
60,11.633298,0,brax_ant
60,11.683237,1,brax_ant
60,11.678471,2,brax_ant
60,12.144415,3,brax_ant
60,14.381771,4,brax_ant
60,18.52837,5,brax_ant
60,15.18886,6,brax_ant
60,14.301554,7,brax_ant
60,15.055868,8,brax_ant
60,11.840767,9,brax_ant
61,-8.686411,0,brax_ant
61,-6.778821,1,brax_ant
61,3.1978242,2,brax_ant
61,-5.3314476,3,brax_ant
61,-5.79634,4,brax_ant
61,-6.932733,5,brax_ant
61,-5.196918,6,brax_ant
61,-5.9621806,7,brax_ant
61,-3.4136193,8,brax_ant
61,-8.207466,9,brax_ant
62,38.06714,0,brax_ant
62,16.119741,1,brax_ant
62,25.735975,2,brax_ant
62,18.180012,3,brax_ant
62,21.901861,4,brax_ant
62,14.587469,5,brax_ant
62,20.479538,6,brax_ant
62,21.984398,7,brax_ant
62,35.128998,8,brax_ant
62,28.223183,9,brax_ant
63,-142478300.0,0,brax_ant
63,-2929946.8,1,brax_ant
63,-1794245000.0,2,brax_ant
63,-308810180.0,3,brax_ant
63,-747080700.0,4,brax_ant
63,-1409093400.0,5,brax_ant
63,-531711360.0,6,brax_ant
63,-2020428.8,7,brax_ant
63,-14977802.0,8,brax_ant
63,-253722.6,9,brax_ant
64,-14090910.0,0,brax_ant
64,-9335947000.0,1,brax_ant
64,-770507900.0,2,brax_ant
64,-3432669700.0,3,brax_ant
64,-7345464.5,4,brax_ant
64,-432493820.0,5,brax_ant
64,-2416131000000.0,6,brax_ant
64,-413966000.0,7,brax_ant
64,-4868812000.0,8,brax_ant
64,-347518980.0,9,brax_ant
65,31.451448,0,brax_ant
65,30.312069,1,brax_ant
65,30.49884,2,brax_ant
65,61.444252,3,brax_ant
65,41.271095,4,brax_ant
65,41.354443,5,brax_ant
65,40.638645,6,brax_ant
65,47.590244,7,brax_ant
65,24.783358,8,brax_ant
65,33.329185,9,brax_ant
66,-3.7870493,0,brax_ant
66,-3.5809138,1,brax_ant
66,-0.26914418,2,brax_ant
66,-5.0059953,3,brax_ant
66,-1.017179,4,brax_ant
66,-2.8370488,5,brax_ant
66,-3.126881,6,brax_ant
66,0.47322595,7,brax_ant
66,-2.2162774,8,brax_ant
66,-0.30069524,9,brax_ant
67,-19.968483,0,brax_ant
67,-18.059574,1,brax_ant
67,-18.554123,2,brax_ant
67,-20.23422,3,brax_ant
67,-18.08245,4,brax_ant
67,-18.53086,5,brax_ant
67,-14.874838,6,brax_ant
67,-17.7047,7,brax_ant
67,-16.768942,8,brax_ant
67,-19.657421,9,brax_ant
68,2963.9604,0,brax_ant
68,2862.6401,1,brax_ant
68,2928.5425,2,brax_ant
68,2807.4438,3,brax_ant
68,2791.0693,4,brax_ant
68,3026.277,5,brax_ant
68,2889.602,6,brax_ant
68,2567.9644,7,brax_ant
68,2722.1082,8,brax_ant
68,2725.8086,9,brax_ant
69,-3.679215e+16,0,brax_ant
69,-4.9192747e+16,1,brax_ant
69,-8978216000000.0,2,brax_ant
69,-1614871700000000.0,3,brax_ant
69,-23863532000000.0,4,brax_ant
69,-3228167200000000.0,5,brax_ant
69,-9978665000.0,6,brax_ant
69,-2.0735142e+16,7,brax_ant
69,-537295270000000.0,8,brax_ant
69,-369997020000.0,9,brax_ant
70,-19.312511,0,brax_ant
70,-17.414318,1,brax_ant
70,-16.75353,2,brax_ant
70,-23.35264,3,brax_ant
70,-27.432411,4,brax_ant
70,-21.049297,5,brax_ant
70,-21.875729,6,brax_ant
70,-24.192364,7,brax_ant
70,-30.594719,8,brax_ant
70,-20.651394,9,brax_ant
71,-2913276700.0,0,brax_ant
71,-18297883000.0,1,brax_ant
71,-12478126000.0,2,brax_ant
71,-15885708000.0,3,brax_ant
71,-17113676000.0,4,brax_ant
71,-17675047000.0,5,brax_ant
71,-809650200.0,6,brax_ant
71,-137862340.0,7,brax_ant
71,-11282915000.0,8,brax_ant
71,-2179565300.0,9,brax_ant
72,4486.049,0,brax_ant
72,2352.9028,1,brax_ant
72,2542.358,2,brax_ant
72,4039.5444,3,brax_ant
72,3314.81,4,brax_ant
72,4013.728,5,brax_ant
72,4628.465,6,brax_ant
72,3866.4187,7,brax_ant
72,3751.7275,8,brax_ant
72,3580.0571,9,brax_ant
73,-26.202835,0,brax_ant
73,-23.532597,1,brax_ant
73,-24.202503,2,brax_ant
73,-29.538715,3,brax_ant
73,-27.688221,4,brax_ant
73,-26.671776,5,brax_ant
73,-27.964289,6,brax_ant
73,-26.06394,7,brax_ant
73,-27.992931,8,brax_ant
73,-32.86337,9,brax_ant
74,-627.3603,0,brax_ant
74,-274307.38,1,brax_ant
74,4745.8467,2,brax_ant
74,-116014.125,3,brax_ant
74,3957.953,4,brax_ant
74,3850.0798,5,brax_ant
74,3394.2935,6,brax_ant
74,-4799334.0,7,brax_ant
74,-239.60594,8,brax_ant
74,-146342720.0,9,brax_ant
75,7.260237,0,brax_ant
75,6.7611303,1,brax_ant
75,7.7754784,2,brax_ant
75,6.5550313,3,brax_ant
75,7.984908,4,brax_ant
75,9.011324,5,brax_ant
75,7.7809157,6,brax_ant
75,9.28924,7,brax_ant
75,8.510108,8,brax_ant
75,7.3002105,9,brax_ant
76,140.63318,0,brax_ant
76,121.85246,1,brax_ant
76,190.4466,2,brax_ant
76,163.38725,3,brax_ant
76,160.36862,4,brax_ant
76,113.84643,5,brax_ant
76,144.50494,6,brax_ant
76,162.67679,7,brax_ant
76,182.0981,8,brax_ant
76,142.1223,9,brax_ant
77,823.2354,0,brax_ant
77,840.554,1,brax_ant
77,1356.4121,2,brax_ant
77,676.62506,3,brax_ant
77,1138.2861,4,brax_ant
77,843.45184,5,brax_ant
77,1258.0554,6,brax_ant
77,969.4121,7,brax_ant
77,788.6273,8,brax_ant
77,1350.0706,9,brax_ant
78,114.27507,0,brax_ant
78,127.44127,1,brax_ant
78,171.99094,2,brax_ant
78,149.47601,3,brax_ant
78,127.04514,4,brax_ant
78,156.02371,5,brax_ant
78,98.95677,6,brax_ant
78,142.5513,7,brax_ant
78,112.59932,8,brax_ant
78,122.48497,9,brax_ant
79,65.30928,0,brax_ant
79,67.95988,1,brax_ant
79,57.08355,2,brax_ant
79,82.21257,3,brax_ant
79,51.608185,4,brax_ant
79,81.20145,5,brax_ant
79,85.443924,6,brax_ant
79,91.07034,7,brax_ant
79,70.247284,8,brax_ant
79,91.083145,9,brax_ant
80,-115082060.0,0,brax_ant
80,-24660144000.0,1,brax_ant
80,-15942804.0,2,brax_ant
80,-272329780000000.0,3,brax_ant
80,-1589859000000.0,4,brax_ant
80,-49213504.0,5,brax_ant
80,-40675044.0,6,brax_ant
80,-4642888000000000.0,7,brax_ant
80,-68800460.0,8,brax_ant
80,-182975700000.0,9,brax_ant
81,3889.973,0,brax_ant
81,4547.8257,1,brax_ant
81,4718.6396,2,brax_ant
81,4458.72,3,brax_ant
81,4364.0947,4,brax_ant
81,4500.4873,5,brax_ant
81,4326.3745,6,brax_ant
81,4474.4355,7,brax_ant
81,4499.6104,8,brax_ant
81,4379.3833,9,brax_ant
82,-107367830.0,0,brax_ant
82,-20494896.0,1,brax_ant
82,-284312170000.0,2,brax_ant
82,-3155187700.0,3,brax_ant
82,,4,brax_ant
82,-39332147000.0,5,brax_ant
82,-9305170000.0,6,brax_ant
82,-12300747000.0,7,brax_ant
82,-47521608000.0,8,brax_ant
82,-332503360.0,9,brax_ant
83,151.56702,0,brax_ant
83,145.01495,1,brax_ant
83,142.54556,2,brax_ant
83,117.784355,3,brax_ant
83,123.38565,4,brax_ant
83,148.79199,5,brax_ant
83,141.25833,6,brax_ant
83,153.58833,7,brax_ant
83,145.57617,8,brax_ant
83,155.1905,9,brax_ant
84,4039.0654,0,brax_ant
84,3677.579,1,brax_ant
84,3890.3545,2,brax_ant
84,3889.002,3,brax_ant
84,3948.975,4,brax_ant
84,3308.789,5,brax_ant
84,3785.879,6,brax_ant
84,3813.8914,7,brax_ant
84,3799.5503,8,brax_ant
84,3674.212,9,brax_ant
85,-7283727400.0,0,brax_ant
85,-1629072800000.0,1,brax_ant
85,-17033714.0,2,brax_ant
85,-730146500.0,3,brax_ant
85,-2246891300000.0,4,brax_ant
85,-15344376000.0,5,brax_ant
85,-155933570.0,6,brax_ant
85,-2278230600000.0,7,brax_ant
85,-1455803800.0,8,brax_ant
85,-169771140.0,9,brax_ant
86,-110.87901,0,brax_ant
86,-114.29196,1,brax_ant
86,-116.31508,2,brax_ant
86,-110.06643,3,brax_ant
86,-119.06625,4,brax_ant
86,-116.8943,5,brax_ant
86,-107.24422,6,brax_ant
86,-114.498245,7,brax_ant
86,-110.34216,8,brax_ant
86,-110.45654,9,brax_ant
87,2762.8657,0,brax_ant
87,2819.424,1,brax_ant
87,2881.6328,2,brax_ant
87,2704.2007,3,brax_ant
87,2781.0613,4,brax_ant
87,2923.58,5,brax_ant
87,2847.6382,6,brax_ant
87,2753.6033,7,brax_ant
87,2837.7021,8,brax_ant
87,2937.206,9,brax_ant
88,-1294586.4,0,brax_ant
88,-48184124.0,1,brax_ant
88,-38772336.0,2,brax_ant
88,-449356.56,3,brax_ant
88,-1211685.2,4,brax_ant
88,-96856590.0,5,brax_ant
88,-53943464.0,6,brax_ant
88,-795538.6,7,brax_ant
88,-38377584.0,8,brax_ant
88,-186650080.0,9,brax_ant
89,-365.61023,0,brax_ant
89,-317.1994,1,brax_ant
89,-350.74146,2,brax_ant
89,-341.8533,3,brax_ant
89,-340.42404,4,brax_ant
89,-319.81635,5,brax_ant
89,-362.64984,6,brax_ant
89,-355.7436,7,brax_ant
89,-328.76035,8,brax_ant
89,-394.09793,9,brax_ant
90,-13132201.0,0,brax_ant
90,-2382643.8,1,brax_ant
90,-2384593.2,2,brax_ant
90,-478216500.0,3,brax_ant
90,-678977.0,4,brax_ant
90,-4387611.0,5,brax_ant
90,-1690112.0,6,brax_ant
90,-4609944.0,7,brax_ant
90,-46880.773,8,brax_ant
90,-1494203.8,9,brax_ant
91,5237.9014,0,brax_ant
91,5645.126,1,brax_ant
91,5841.3394,2,brax_ant
91,5724.8037,3,brax_ant
91,5359.286,4,brax_ant
91,5463.471,5,brax_ant
91,3979.3052,6,brax_ant
91,3456.999,7,brax_ant
91,5757.5664,8,brax_ant
91,5359.088,9,brax_ant
92,55.714115,0,brax_ant
92,116.773766,1,brax_ant
92,85.3235,2,brax_ant
92,103.692955,3,brax_ant
92,98.33847,4,brax_ant
92,110.41826,5,brax_ant
92,86.38018,6,brax_ant
92,96.8043,7,brax_ant
92,65.47293,8,brax_ant
92,70.8212,9,brax_ant
93,4025.1387,0,brax_ant
93,3716.0166,1,brax_ant
93,4167.527,2,brax_ant
93,4044.9133,3,brax_ant
93,3611.4033,4,brax_ant
93,3781.5024,5,brax_ant
93,3805.1653,6,brax_ant
93,3586.6787,7,brax_ant
93,4033.8823,8,brax_ant
93,4095.9412,9,brax_ant
94,-65.20386,0,brax_ant
94,-61.90132,1,brax_ant
94,-64.04491,2,brax_ant
94,-61.74804,3,brax_ant
94,-59.75817,4,brax_ant
94,-55.45971,5,brax_ant
94,-62.083275,6,brax_ant
94,-56.2108,7,brax_ant
94,-52.359665,8,brax_ant
94,-63.03738,9,brax_ant
95,23.698853,0,brax_ant
95,33.154293,1,brax_ant
95,25.64309,2,brax_ant
95,61.61905,3,brax_ant
95,39.023293,4,brax_ant
95,30.269909,5,brax_ant
95,30.533401,6,brax_ant
95,37.78512,7,brax_ant
95,49.890137,8,brax_ant
95,27.424732,9,brax_ant
96,132.08316,0,brax_ant
96,114.80126,1,brax_ant
96,129.03745,2,brax_ant
96,94.38771,3,brax_ant
96,107.73134,4,brax_ant
96,124.440956,5,brax_ant
96,115.62535,6,brax_ant
96,119.256096,7,brax_ant
96,108.768974,8,brax_ant
96,107.915695,9,brax_ant
97,5056.89,0,brax_ant
97,5266.8125,1,brax_ant
97,5464.0947,2,brax_ant
97,5222.0273,3,brax_ant
97,5439.1523,4,brax_ant
97,5266.9316,5,brax_ant
97,4859.0737,6,brax_ant
97,4672.7236,7,brax_ant
97,5015.9736,8,brax_ant
97,4989.4585,9,brax_ant
98,-42.758392,0,brax_ant
98,-42.29193,1,brax_ant
98,-45.862484,2,brax_ant
98,-44.400383,3,brax_ant
98,-39.59583,4,brax_ant
98,-43.90692,5,brax_ant
98,-44.835266,6,brax_ant
98,-48.15202,7,brax_ant
98,-42.552326,8,brax_ant
98,-42.579857,9,brax_ant
99,2811.165,0,brax_ant
99,3139.6077,1,brax_ant
99,4384.0264,2,brax_ant
99,3516.2173,3,brax_ant
99,3463.2793,4,brax_ant
99,3373.8823,5,brax_ant
99,2444.8232,6,brax_ant
99,3078.889,7,brax_ant
99,3192.7852,8,brax_ant
99,2903.7642,9,brax_ant
100,19.123688,0,brax_ant
100,31.494541,1,brax_ant
100,30.22127,2,brax_ant
100,51.788475,3,brax_ant
100,34.40453,4,brax_ant
100,32.647854,5,brax_ant
100,28.291538,6,brax_ant
100,47.646458,7,brax_ant
100,62.917297,8,brax_ant
100,19.16776,9,brax_ant
101,-29962777000.0,0,brax_ant
101,-203832690000.0,1,brax_ant
101,-84221500000.0,2,brax_ant
101,-8342231500000000.0,3,brax_ant
101,-21993800000.0,4,brax_ant
101,-2.8630978e+16,5,brax_ant
101,-1.4003947e+16,6,brax_ant
101,-4043717.2,7,brax_ant
101,-4888990.0,8,brax_ant
101,-366515700000.0,9,brax_ant
102,5825.6016,0,brax_ant
102,5541.2617,1,brax_ant
102,6144.636,2,brax_ant
102,5148.896,3,brax_ant
102,5905.077,4,brax_ant
102,5840.0938,5,brax_ant
102,5179.775,6,brax_ant
102,6043.465,7,brax_ant
102,5850.251,8,brax_ant
102,5589.504,9,brax_ant
103,-44608028.0,0,brax_ant
103,-304452.0,1,brax_ant
103,-12924269.0,2,brax_ant
103,-47784040.0,3,brax_ant
103,-262426.4,4,brax_ant
103,-39946304.0,5,brax_ant
103,-6532245.0,6,brax_ant
103,-167806.1,7,brax_ant
103,-1317869600.0,8,brax_ant
103,-52380300.0,9,brax_ant
104,-936.44635,0,brax_ant
104,-1338.3715,1,brax_ant
104,-1140.924,2,brax_ant
104,-1470.9031,3,brax_ant
104,-1462.2241,4,brax_ant
104,-107801.4,5,brax_ant
104,-1461.546,6,brax_ant
104,-12537.012,7,brax_ant
104,-35.78569,8,brax_ant
104,-911.1481,9,brax_ant
105,-619.2455,0,brax_ant
105,46.262794,1,brax_ant
105,62.54928,2,brax_ant
105,54.505547,3,brax_ant
105,58.365143,4,brax_ant
105,49.371773,5,brax_ant
105,65.137856,6,brax_ant
105,-3604.7678,7,brax_ant
105,-909168900000.0,8,brax_ant
105,69.08484,9,brax_ant
106,-316.31348,0,brax_ant
106,-275.81693,1,brax_ant
106,-275.8499,2,brax_ant
106,-282.3509,3,brax_ant
106,-267.88544,4,brax_ant
106,-261.87256,5,brax_ant
106,-284.05902,6,brax_ant
106,-268.36768,7,brax_ant
106,-269.04727,8,brax_ant
106,-275.93973,9,brax_ant
107,5839.953,0,brax_ant
107,6041.686,1,brax_ant
107,6757.8643,2,brax_ant
107,4458.646,3,brax_ant
107,6012.007,4,brax_ant
107,6083.055,5,brax_ant
107,6123.1523,6,brax_ant
107,6191.3877,7,brax_ant
107,6175.9595,8,brax_ant
107,5347.434,9,brax_ant
108,-23.024982,0,brax_ant
108,-21.565727,1,brax_ant
108,-23.786009,2,brax_ant
108,-24.229721,3,brax_ant
108,-20.676586,4,brax_ant
108,-23.203009,5,brax_ant
108,-22.264961,6,brax_ant
108,-20.812302,7,brax_ant
108,-17.924627,8,brax_ant
108,-21.31839,9,brax_ant
109,-44152406000000.0,0,brax_ant
109,-9771534.0,1,brax_ant
109,-7672640300000.0,2,brax_ant
109,-9709298000000000.0,3,brax_ant
109,-1.4107795e+16,4,brax_ant
109,-13470571.0,5,brax_ant
109,-138281570000000.0,6,brax_ant
109,-15811944000.0,7,brax_ant
109,-9499380000.0,8,brax_ant
109,-38378150000.0,9,brax_ant
110,3098.9963,0,brax_ant
110,2607.918,1,brax_ant
110,3473.3984,2,brax_ant
110,3359.6467,3,brax_ant
110,3354.698,4,brax_ant
110,2999.8691,5,brax_ant
110,3031.3699,6,brax_ant
110,3154.6025,7,brax_ant
110,2888.4666,8,brax_ant
110,3138.5125,9,brax_ant
111,3187.1057,0,brax_ant
111,3716.2603,1,brax_ant
111,3360.6084,2,brax_ant
111,3179.673,3,brax_ant
111,2855.437,4,brax_ant
111,3651.2764,5,brax_ant
111,3237.2202,6,brax_ant
111,3987.2283,7,brax_ant
111,2909.2566,8,brax_ant
111,3293.4673,9,brax_ant
112,-3.263253,0,brax_ant
112,-3.5237622,1,brax_ant
112,-1.8294687,2,brax_ant
112,-3.190178,3,brax_ant
112,-3.068532,4,brax_ant
112,-2.241503,5,brax_ant
112,-2.1929867,6,brax_ant
112,-0.27432343,7,brax_ant
112,-0.87823725,8,brax_ant
112,-1.6524688,9,brax_ant
113,2291.377,0,brax_ant
113,2209.745,1,brax_ant
113,2430.2122,2,brax_ant
113,2280.0618,3,brax_ant
113,2185.2488,4,brax_ant
113,2369.1611,5,brax_ant
113,2184.684,6,brax_ant
113,2326.8647,7,brax_ant
113,2509.0918,8,brax_ant
113,2303.3586,9,brax_ant
114,1627.7634,0,brax_ant
114,1618.075,1,brax_ant
114,1621.0494,2,brax_ant
114,1555.6511,3,brax_ant
114,1714.9537,4,brax_ant
114,1588.3848,5,brax_ant
114,1696.744,6,brax_ant
114,1589.6544,7,brax_ant
114,1739.5928,8,brax_ant
114,1748.8882,9,brax_ant
115,-14.702383,0,brax_ant
115,-13.242538,1,brax_ant
115,-11.882311,2,brax_ant
115,-12.904965,3,brax_ant
115,-12.227927,4,brax_ant
115,-15.675123,5,brax_ant
115,-13.010645,6,brax_ant
115,-15.735766,7,brax_ant
115,-13.19183,8,brax_ant
115,-14.57229,9,brax_ant
116,786.7973,0,brax_ant
116,-2082.1538,1,brax_ant
116,781.9501,2,brax_ant
116,804.92114,3,brax_ant
116,823.1133,4,brax_ant
116,804.99084,5,brax_ant
116,812.5957,6,brax_ant
116,789.48206,7,brax_ant
116,840.2705,8,brax_ant
116,765.2631,9,brax_ant
117,2356.8252,0,brax_ant
117,2297.8296,1,brax_ant
117,2639.941,2,brax_ant
117,2416.773,3,brax_ant
117,2730.0942,4,brax_ant
117,2606.6396,5,brax_ant
117,2293.0056,6,brax_ant
117,2448.5078,7,brax_ant
117,2554.9775,8,brax_ant
117,2469.241,9,brax_ant
118,649.2854,0,brax_ant
118,657.79333,1,brax_ant
118,690.93646,2,brax_ant
118,729.76227,3,brax_ant
118,733.39966,4,brax_ant
118,709.855,5,brax_ant
118,759.9188,6,brax_ant
118,737.34314,7,brax_ant
118,702.70636,8,brax_ant
118,657.93384,9,brax_ant
119,-5036790.5,0,brax_ant
119,-964037.5,1,brax_ant
119,-63399.74,2,brax_ant
119,-226716.75,3,brax_ant
119,-170240700.0,4,brax_ant
119,-586.7312,5,brax_ant
119,-344864.28,6,brax_ant
119,-2026563.9,7,brax_ant
119,-6592525.0,8,brax_ant
119,-5224.089,9,brax_ant
120,-31652164000.0,0,brax_ant
120,-6067782700.0,1,brax_ant
120,-75267680.0,2,brax_ant
120,-4722779000000.0,3,brax_ant
120,-398743260.0,4,brax_ant
120,-22336270000.0,5,brax_ant
120,-5098531500000.0,6,brax_ant
120,-1865343200.0,7,brax_ant
120,-46882914000.0,8,brax_ant
120,-18334566.0,9,brax_ant
121,-5144211.0,0,brax_ant
121,-22706042.0,1,brax_ant
121,-10851.698,2,brax_ant
121,-9759.895,3,brax_ant
121,-3853002.0,4,brax_ant
121,-11127093.0,5,brax_ant
121,878.9029,6,brax_ant
121,849.5432,7,brax_ant
121,866.9363,8,brax_ant
121,828.44543,9,brax_ant
122,-24758862.0,0,brax_ant
122,-80432900000.0,1,brax_ant
122,-50226090.0,2,brax_ant
122,-19530574000.0,3,brax_ant
122,-89587720000.0,4,brax_ant
122,-111948250000.0,5,brax_ant
122,-240879020.0,6,brax_ant
122,-43096216000.0,7,brax_ant
122,-101260400.0,8,brax_ant
122,-959393100.0,9,brax_ant
123,-42.06186,0,brax_ant
123,-37.596207,1,brax_ant
123,-37.09507,2,brax_ant
123,-33.97612,3,brax_ant
123,-34.208595,4,brax_ant
123,-37.57094,5,brax_ant
123,-39.067505,6,brax_ant
123,-36.65899,7,brax_ant
123,-36.007637,8,brax_ant
123,-42.673405,9,brax_ant
124,737.7242,0,brax_ant
124,-153551680.0,1,brax_ant
124,-28329535000.0,2,brax_ant
124,758.83057,3,brax_ant
124,-2040270100.0,4,brax_ant
124,-32337762.0,5,brax_ant
124,847.6554,6,brax_ant
124,-1824452400.0,7,brax_ant
124,-837137860000.0,8,brax_ant
124,-1636994200.0,9,brax_ant
125,-39.081367,0,brax_ant
125,-39.1159,1,brax_ant
125,-35.092155,2,brax_ant
125,-36.400047,3,brax_ant
125,-33.08425,4,brax_ant
125,-33.028694,5,brax_ant
125,-35.471382,6,brax_ant
125,-36.4329,7,brax_ant
125,-33.535255,8,brax_ant
125,-44.877235,9,brax_ant
126,-359.3506,0,brax_ant
126,-332.9922,1,brax_ant
126,-353.1219,2,brax_ant
126,-347.30914,3,brax_ant
126,-324.48956,4,brax_ant
126,-343.28644,5,brax_ant
126,-349.82617,6,brax_ant
126,-343.1108,7,brax_ant
126,-333.25778,8,brax_ant
126,-391.29593,9,brax_ant
127,1379.9524,0,brax_ant
127,1398.3838,1,brax_ant
127,1390.2378,2,brax_ant
127,1533.7859,3,brax_ant
127,1756.5396,4,brax_ant
127,1080.6632,5,brax_ant
127,1580.7426,6,brax_ant
127,2071.6167,7,brax_ant
127,1808.3402,8,brax_ant
127,1475.7969,9,brax_ant
128,-43908412.0,0,brax_ant
128,-1503382.2,1,brax_ant
128,-560500000.0,2,brax_ant
128,-5266690.5,3,brax_ant
128,-42703750.0,4,brax_ant
128,-421240.53,5,brax_ant
128,-28838956.0,6,brax_ant
128,-138890160.0,7,brax_ant
128,-3397211.8,8,brax_ant
128,-6373420.0,9,brax_ant
129,815.19904,0,brax_ant
129,796.91223,1,brax_ant
129,813.3517,2,brax_ant
129,813.0938,3,brax_ant
129,841.4279,4,brax_ant
129,790.55664,5,brax_ant
129,830.31274,6,brax_ant
129,797.74255,7,brax_ant
129,857.9323,8,brax_ant
129,798.90344,9,brax_ant
130,-98.304054,0,brax_ant
130,-84.589554,1,brax_ant
130,-95.33206,2,brax_ant
130,-95.5839,3,brax_ant
130,-88.096245,4,brax_ant
130,-95.12569,5,brax_ant
130,-93.15452,6,brax_ant
130,-88.82805,7,brax_ant
130,-83.43491,8,brax_ant
130,-87.15021,9,brax_ant
131,-150.23761,0,brax_ant
131,14.645967,1,brax_ant
131,-8247.697,2,brax_ant
131,-97.19238,3,brax_ant
131,-288.25943,4,brax_ant
131,-30822.926,5,brax_ant
131,-5.3731413,6,brax_ant
131,-852.6644,7,brax_ant
131,-82.50591,8,brax_ant
131,2.5646214,9,brax_ant
132,-631073500.0,0,brax_ant
132,-40639090.0,1,brax_ant
132,-29776984.0,2,brax_ant
132,-210015170.0,3,brax_ant
132,-42629856.0,4,brax_ant
132,-22066062.0,5,brax_ant
132,-2863602200.0,6,brax_ant
132,-1467235300.0,7,brax_ant
132,-11620659.0,8,brax_ant
132,-2051734000.0,9,brax_ant
133,3281.7761,0,brax_ant
133,3485.5198,1,brax_ant
133,3173.4521,2,brax_ant
133,3310.479,3,brax_ant
133,3643.9363,4,brax_ant
133,3220.9292,5,brax_ant
133,2921.1052,6,brax_ant
133,2799.1016,7,brax_ant
133,3110.9648,8,brax_ant
133,3298.5596,9,brax_ant
134,-29970.914,0,brax_ant
134,-42467784.0,1,brax_ant
134,-1585.0137,2,brax_ant
134,-61035.688,3,brax_ant
134,-1572.1122,4,brax_ant
134,-165087.83,5,brax_ant
134,-71104.42,6,brax_ant
134,-1456416.6,7,brax_ant
134,-9395709.0,8,brax_ant
134,-15171841.0,9,brax_ant
135,-125344810.0,0,brax_ant
135,-2692552.5,1,brax_ant
135,-9422397.0,2,brax_ant
135,-557588500000.0,3,brax_ant
135,-9076720.0,4,brax_ant
135,-2542732.2,5,brax_ant
135,-12641231.0,6,brax_ant
135,-2822.8657,7,brax_ant
135,-193372380.0,8,brax_ant
135,-1301114.6,9,brax_ant
136,-47.82921,0,brax_ant
136,-74.48657,1,brax_ant
136,-68.748695,2,brax_ant
136,-617.35913,3,brax_ant
136,-56.892406,4,brax_ant
136,-42.46267,5,brax_ant
136,-51.993767,6,brax_ant
136,-48.534225,7,brax_ant
136,-2405.0679,8,brax_ant
136,-2485.8745,9,brax_ant
137,823.14624,0,brax_ant
137,785.7706,1,brax_ant
137,-2563642.0,2,brax_ant
137,836.9371,3,brax_ant
137,884.4175,4,brax_ant
137,-1726989.8,5,brax_ant
137,827.6549,6,brax_ant
137,-800128.4,7,brax_ant
137,885.1925,8,brax_ant
137,-2701571.5,9,brax_ant
138,3992.4136,0,brax_ant
138,-35042.61,1,brax_ant
138,-10862767.0,2,brax_ant
138,-566.47797,3,brax_ant
138,-360513.94,4,brax_ant
138,4197.4604,5,brax_ant
138,-7421.6797,6,brax_ant
138,-916.90704,7,brax_ant
138,4622.8906,8,brax_ant
138,4644.556,9,brax_ant
139,3935.9407,0,brax_ant
139,-8533359000.0,1,brax_ant
139,3767.0635,2,brax_ant
139,-7712.7104,3,brax_ant
139,4044.1367,4,brax_ant
