run_id,budget,performance,seed,hp_config.alpha,hp_config.alpha_auto,hp_config.buffer_alpha,hp_config.buffer_batch_size,hp_config.buffer_beta,hp_config.buffer_epsilon,hp_config.buffer_prio_sampling,hp_config.buffer_size,hp_config.gamma,hp_config.gradient_steps,hp_config.learning_rate,hp_config.learning_starts,hp_config.normalize_observations,hp_config.target_update_interval,hp_config.train_freq,hp_config.use_target_network,hp_config.tau,hp_config.reward_scale
73,100000,-113.16572,7,1.0,True,0.9,256,0.9,0.001,False,354816,0.99,1,0.059111104864790605,2883,False,1,1,False,1.0,6.2385768497461696
73,150000,-118.31464,7,1.0,True,0.9,256,0.9,0.001,False,354816,0.99,1,0.059111104864790605,2883,False,1,1,False,1.0,6.2385768497461696
73,200000,-99.38655,7,1.0,True,0.9,256,0.9,0.001,False,354816,0.99,1,0.059111104864790605,2883,False,1,1,False,1.0,6.2385768497461696
73,250000,-101.26744,7,1.0,True,0.9,256,0.9,0.001,False,354816,0.99,1,0.059111104864790605,2883,False,1,1,False,1.0,6.2385768497461696
73,300000,-100.452644,7,1.0,True,0.9,256,0.9,0.001,False,354816,0.99,1,0.059111104864790605,2883,False,1,1,False,1.0,6.2385768497461696
73,350000,-159.98785,7,1.0,True,0.9,256,0.9,0.001,False,354816,0.99,1,0.059111104864790605,2883,False,1,1,False,1.0,6.2385768497461696
73,400000,-118.85784,7,1.0,True,0.9,256,0.9,0.001,False,354816,0.99,1,0.059111104864790605,2883,False,1,1,False,1.0,6.2385768497461696
73,450000,-116.751236,7,1.0,True,0.9,256,0.9,0.001,False,354816,0.99,1,0.059111104864790605,2883,False,1,1,False,1.0,6.2385768497461696
73,500000,-87.737915,7,1.0,True,0.9,256,0.9,0.001,False,354816,0.99,1,0.059111104864790605,2883,False,1,1,False,1.0,6.2385768497461696
118,50000,-130.38092,7,1.0,True,0.9384857306995987,512,0.6249289222057794,3.0835486684228195e-09,True,433694,0.99,1,2.960266569349585e-05,3566,False,1,1,False,1.0,3.898639274834458
118,100000,-106.52361,7,1.0,True,0.9384857306995987,512,0.6249289222057794,3.0835486684228195e-09,True,433694,0.99,1,2.960266569349585e-05,3566,False,1,1,False,1.0,3.898639274834458
118,150000,-109.72987,7,1.0,True,0.9384857306995987,512,0.6249289222057794,3.0835486684228195e-09,True,433694,0.99,1,2.960266569349585e-05,3566,False,1,1,False,1.0,3.898639274834458
118,200000,-51.07734,7,1.0,True,0.9384857306995987,512,0.6249289222057794,3.0835486684228195e-09,True,433694,0.99,1,2.960266569349585e-05,3566,False,1,1,False,1.0,3.898639274834458
118,250000,-77.73613,7,1.0,True,0.9384857306995987,512,0.6249289222057794,3.0835486684228195e-09,True,433694,0.99,1,2.960266569349585e-05,3566,False,1,1,False,1.0,3.898639274834458
118,300000,-80.92444,7,1.0,True,0.9384857306995987,512,0.6249289222057794,3.0835486684228195e-09,True,433694,0.99,1,2.960266569349585e-05,3566,False,1,1,False,1.0,3.898639274834458
118,350000,-83.51407,7,1.0,True,0.9384857306995987,512,0.6249289222057794,3.0835486684228195e-09,True,433694,0.99,1,2.960266569349585e-05,3566,False,1,1,False,1.0,3.898639274834458
118,400000,-120.795715,7,1.0,True,0.9384857306995987,512,0.6249289222057794,3.0835486684228195e-09,True,433694,0.99,1,2.960266569349585e-05,3566,False,1,1,False,1.0,3.898639274834458
118,450000,-95.15448,7,1.0,True,0.9384857306995987,512,0.6249289222057794,3.0835486684228195e-09,True,433694,0.99,1,2.960266569349585e-05,3566,False,1,1,False,1.0,3.898639274834458
118,500000,-87.28979,7,1.0,True,0.9384857306995987,512,0.6249289222057794,3.0835486684228195e-09,True,433694,0.99,1,2.960266569349585e-05,3566,False,1,1,False,1.0,3.898639274834458
87,50000,-96.23671,7,1.0,True,0.9,256,0.9,0.001,False,444838,0.99,1,1.2604316614285352e-05,5103,False,1,1,True,0.7325293591739749,0.1671060272910703
87,100000,-53.600624,7,1.0,True,0.9,256,0.9,0.001,False,444838,0.99,1,1.2604316614285352e-05,5103,False,1,1,True,0.7325293591739749,0.1671060272910703
87,150000,-45.52176,7,1.0,True,0.9,256,0.9,0.001,False,444838,0.99,1,1.2604316614285352e-05,5103,False,1,1,True,0.7325293591739749,0.1671060272910703
87,200000,-48.137764,7,1.0,True,0.9,256,0.9,0.001,False,444838,0.99,1,1.2604316614285352e-05,5103,False,1,1,True,0.7325293591739749,0.1671060272910703
87,250000,-14.766914,7,1.0,True,0.9,256,0.9,0.001,False,444838,0.99,1,1.2604316614285352e-05,5103,False,1,1,True,0.7325293591739749,0.1671060272910703
87,300000,-79.79361,7,1.0,True,0.9,256,0.9,0.001,False,444838,0.99,1,1.2604316614285352e-05,5103,False,1,1,True,0.7325293591739749,0.1671060272910703
87,350000,-73.726074,7,1.0,True,0.9,256,0.9,0.001,False,444838,0.99,1,1.2604316614285352e-05,5103,False,1,1,True,0.7325293591739749,0.1671060272910703
87,400000,-65.26465,7,1.0,True,0.9,256,0.9,0.001,False,444838,0.99,1,1.2604316614285352e-05,5103,False,1,1,True,0.7325293591739749,0.1671060272910703
87,450000,-75.913734,7,1.0,True,0.9,256,0.9,0.001,False,444838,0.99,1,1.2604316614285352e-05,5103,False,1,1,True,0.7325293591739749,0.1671060272910703
87,500000,-52.653988,7,1.0,True,0.9,256,0.9,0.001,False,444838,0.99,1,1.2604316614285352e-05,5103,False,1,1,True,0.7325293591739749,0.1671060272910703
127,50000,-55.568993,7,1.0,True,0.9,512,0.9,0.001,False,382776,0.99,1,3.697882085784728e-05,2994,False,1,1,True,0.03493838639760109,0.2526582777991039
127,100000,-114.30295,7,1.0,True,0.9,512,0.9,0.001,False,382776,0.99,1,3.697882085784728e-05,2994,False,1,1,True,0.03493838639760109,0.2526582777991039
127,150000,-75.51232,7,1.0,True,0.9,512,0.9,0.001,False,382776,0.99,1,3.697882085784728e-05,2994,False,1,1,True,0.03493838639760109,0.2526582777991039
127,200000,-95.90792,7,1.0,True,0.9,512,0.9,0.001,False,382776,0.99,1,3.697882085784728e-05,2994,False,1,1,True,0.03493838639760109,0.2526582777991039
127,250000,-91.265205,7,1.0,True,0.9,512,0.9,0.001,False,382776,0.99,1,3.697882085784728e-05,2994,False,1,1,True,0.03493838639760109,0.2526582777991039
127,300000,-52.553772,7,1.0,True,0.9,512,0.9,0.001,False,382776,0.99,1,3.697882085784728e-05,2994,False,1,1,True,0.03493838639760109,0.2526582777991039
127,350000,-9.655663,7,1.0,True,0.9,512,0.9,0.001,False,382776,0.99,1,3.697882085784728e-05,2994,False,1,1,True,0.03493838639760109,0.2526582777991039
127,400000,44.74709,7,1.0,True,0.9,512,0.9,0.001,False,382776,0.99,1,3.697882085784728e-05,2994,False,1,1,True,0.03493838639760109,0.2526582777991039
127,450000,98.41533,7,1.0,True,0.9,512,0.9,0.001,False,382776,0.99,1,3.697882085784728e-05,2994,False,1,1,True,0.03493838639760109,0.2526582777991039
127,500000,185.21802,7,1.0,True,0.9,512,0.9,0.001,False,382776,0.99,1,3.697882085784728e-05,2994,False,1,1,True,0.03493838639760109,0.2526582777991039
80,50000,-111.905396,7,1.0,True,0.7385349578396556,512,0.15009142076568127,2.136620263244572e-05,True,289287,0.99,1,0.007868594528012291,6518,False,1,1,False,1.0,0.48872091081711083
80,100000,-98.17169,7,1.0,True,0.7385349578396556,512,0.15009142076568127,2.136620263244572e-05,True,289287,0.99,1,0.007868594528012291,6518,False,1,1,False,1.0,0.48872091081711083
80,150000,-98.063995,7,1.0,True,0.7385349578396556,512,0.15009142076568127,2.136620263244572e-05,True,289287,0.99,1,0.007868594528012291,6518,False,1,1,False,1.0,0.48872091081711083
80,200000,-67.0589,7,1.0,True,0.7385349578396556,512,0.15009142076568127,2.136620263244572e-05,True,289287,0.99,1,0.007868594528012291,6518,False,1,1,False,1.0,0.48872091081711083
80,250000,-92.54892,7,1.0,True,0.7385349578396556,512,0.15009142076568127,2.136620263244572e-05,True,289287,0.99,1,0.007868594528012291,6518,False,1,1,False,1.0,0.48872091081711083
80,300000,-97.21637,7,1.0,True,0.7385349578396556,512,0.15009142076568127,2.136620263244572e-05,True,289287,0.99,1,0.007868594528012291,6518,False,1,1,False,1.0,0.48872091081711083
80,350000,-98.59332,7,1.0,True,0.7385349578396556,512,0.15009142076568127,2.136620263244572e-05,True,289287,0.99,1,0.007868594528012291,6518,False,1,1,False,1.0,0.48872091081711083
80,400000,-113.45375,7,1.0,True,0.7385349578396556,512,0.15009142076568127,2.136620263244572e-05,True,289287,0.99,1,0.007868594528012291,6518,False,1,1,False,1.0,0.48872091081711083
80,450000,-106.4322,7,1.0,True,0.7385349578396556,512,0.15009142076568127,2.136620263244572e-05,True,289287,0.99,1,0.007868594528012291,6518,False,1,1,False,1.0,0.48872091081711083
80,500000,-23.376148,7,1.0,True,0.7385349578396556,512,0.15009142076568127,2.136620263244572e-05,True,289287,0.99,1,0.007868594528012291,6518,False,1,1,False,1.0,0.48872091081711083
74,50000,-105.61485,7,1.0,True,0.010540505248025698,128,0.43114770810150416,2.0785901942983173e-09,True,92353,0.99,1,0.00010354520971010167,6105,False,1,1,True,0.21617071960026898,1.1319178224716
74,100000,-87.29984,7,1.0,True,0.010540505248025698,128,0.43114770810150416,2.0785901942983173e-09,True,92353,0.99,1,0.00010354520971010167,6105,False,1,1,True,0.21617071960026898,1.1319178224716
74,150000,-92.184586,7,1.0,True,0.010540505248025698,128,0.43114770810150416,2.0785901942983173e-09,True,92353,0.99,1,0.00010354520971010167,6105,False,1,1,True,0.21617071960026898,1.1319178224716
74,200000,-49.563107,7,1.0,True,0.010540505248025698,128,0.43114770810150416,2.0785901942983173e-09,True,92353,0.99,1,0.00010354520971010167,6105,False,1,1,True,0.21617071960026898,1.1319178224716
74,250000,-78.17073,7,1.0,True,0.010540505248025698,128,0.43114770810150416,2.0785901942983173e-09,True,92353,0.99,1,0.00010354520971010167,6105,False,1,1,True,0.21617071960026898,1.1319178224716
74,300000,-83.49831,7,1.0,True,0.010540505248025698,128,0.43114770810150416,2.0785901942983173e-09,True,92353,0.99,1,0.00010354520971010167,6105,False,1,1,True,0.21617071960026898,1.1319178224716
74,350000,-7.770318,7,1.0,True,0.010540505248025698,128,0.43114770810150416,2.0785901942983173e-09,True,92353,0.99,1,0.00010354520971010167,6105,False,1,1,True,0.21617071960026898,1.1319178224716
74,400000,-59.0215,7,1.0,True,0.010540505248025698,128,0.43114770810150416,2.0785901942983173e-09,True,92353,0.99,1,0.00010354520971010167,6105,False,1,1,True,0.21617071960026898,1.1319178224716
74,450000,-13.672441,7,1.0,True,0.010540505248025698,128,0.43114770810150416,2.0785901942983173e-09,True,92353,0.99,1,0.00010354520971010167,6105,False,1,1,True,0.21617071960026898,1.1319178224716
74,500000,246.3445,7,1.0,True,0.010540505248025698,128,0.43114770810150416,2.0785901942983173e-09,True,92353,0.99,1,0.00010354520971010167,6105,False,1,1,True,0.21617071960026898,1.1319178224716
120,50000,-112.44311,7,1.0,True,0.0744702538633302,256,0.054125399877787445,3.684834457806105e-05,True,8135,0.99,1,5.134750856481662e-05,6746,False,1,1,False,1.0,5.398454093602896
120,100000,-82.5516,7,1.0,True,0.0744702538633302,256,0.054125399877787445,3.684834457806105e-05,True,8135,0.99,1,5.134750856481662e-05,6746,False,1,1,False,1.0,5.398454093602896
120,150000,-96.70139,7,1.0,True,0.0744702538633302,256,0.054125399877787445,3.684834457806105e-05,True,8135,0.99,1,5.134750856481662e-05,6746,False,1,1,False,1.0,5.398454093602896
120,200000,-138.92645,7,1.0,True,0.0744702538633302,256,0.054125399877787445,3.684834457806105e-05,True,8135,0.99,1,5.134750856481662e-05,6746,False,1,1,False,1.0,5.398454093602896
120,250000,-106.72797,7,1.0,True,0.0744702538633302,256,0.054125399877787445,3.684834457806105e-05,True,8135,0.99,1,5.134750856481662e-05,6746,False,1,1,False,1.0,5.398454093602896
120,300000,-83.36601,7,1.0,True,0.0744702538633302,256,0.054125399877787445,3.684834457806105e-05,True,8135,0.99,1,5.134750856481662e-05,6746,False,1,1,False,1.0,5.398454093602896
120,350000,-120.76891,7,1.0,True,0.0744702538633302,256,0.054125399877787445,3.684834457806105e-05,True,8135,0.99,1,5.134750856481662e-05,6746,False,1,1,False,1.0,5.398454093602896
120,400000,-69.98614,7,1.0,True,0.0744702538633302,256,0.054125399877787445,3.684834457806105e-05,True,8135,0.99,1,5.134750856481662e-05,6746,False,1,1,False,1.0,5.398454093602896
120,450000,-131.42474,7,1.0,True,0.0744702538633302,256,0.054125399877787445,3.684834457806105e-05,True,8135,0.99,1,5.134750856481662e-05,6746,False,1,1,False,1.0,5.398454093602896
120,500000,-106.21835,7,1.0,True,0.0744702538633302,256,0.054125399877787445,3.684834457806105e-05,True,8135,0.99,1,5.134750856481662e-05,6746,False,1,1,False,1.0,5.398454093602896
6,50000,-100.31496,7,1.0,True,0.6087970645475955,512,0.7418709436043187,1.5701421102720568e-09,True,419139,0.99,1,3.0233751521472095e-06,8000,False,1,1,False,1.0,0.8655704137361817
6,100000,-95.18301,7,1.0,True,0.6087970645475955,512,0.7418709436043187,1.5701421102720568e-09,True,419139,0.99,1,3.0233751521472095e-06,8000,False,1,1,False,1.0,0.8655704137361817
6,150000,-55.420876,7,1.0,True,0.6087970645475955,512,0.7418709436043187,1.5701421102720568e-09,True,419139,0.99,1,3.0233751521472095e-06,8000,False,1,1,False,1.0,0.8655704137361817
6,200000,-113.904396,7,1.0,True,0.6087970645475955,512,0.7418709436043187,1.5701421102720568e-09,True,419139,0.99,1,3.0233751521472095e-06,8000,False,1,1,False,1.0,0.8655704137361817
6,250000,-103.753235,7,1.0,True,0.6087970645475955,512,0.7418709436043187,1.5701421102720568e-09,True,419139,0.99,1,3.0233751521472095e-06,8000,False,1,1,False,1.0,0.8655704137361817
6,300000,-134.14998,7,1.0,True,0.6087970645475955,512,0.7418709436043187,1.5701421102720568e-09,True,419139,0.99,1,3.0233751521472095e-06,8000,False,1,1,False,1.0,0.8655704137361817
6,350000,-103.05211,7,1.0,True,0.6087970645475955,512,0.7418709436043187,1.5701421102720568e-09,True,419139,0.99,1,3.0233751521472095e-06,8000,False,1,1,False,1.0,0.8655704137361817
6,400000,-115.32187,7,1.0,True,0.6087970645475955,512,0.7418709436043187,1.5701421102720568e-09,True,419139,0.99,1,3.0233751521472095e-06,8000,False,1,1,False,1.0,0.8655704137361817
6,450000,-76.64513,7,1.0,True,0.6087970645475955,512,0.7418709436043187,1.5701421102720568e-09,True,419139,0.99,1,3.0233751521472095e-06,8000,False,1,1,False,1.0,0.8655704137361817
6,500000,-87.44803,7,1.0,True,0.6087970645475955,512,0.7418709436043187,1.5701421102720568e-09,True,419139,0.99,1,3.0233751521472095e-06,8000,False,1,1,False,1.0,0.8655704137361817
28,50000,-95.07821,7,1.0,True,0.2529135377543163,512,0.4263340720132975,6.121304118151216e-07,True,385526,0.99,1,5.429167329237188e-06,651,False,1,1,False,1.0,0.15107968424215265
28,100000,-123.55035,7,1.0,True,0.2529135377543163,512,0.4263340720132975,6.121304118151216e-07,True,385526,0.99,1,5.429167329237188e-06,651,False,1,1,False,1.0,0.15107968424215265
28,150000,-109.50786,7,1.0,True,0.2529135377543163,512,0.4263340720132975,6.121304118151216e-07,True,385526,0.99,1,5.429167329237188e-06,651,False,1,1,False,1.0,0.15107968424215265
28,200000,-117.48551,7,1.0,True,0.2529135377543163,512,0.4263340720132975,6.121304118151216e-07,True,385526,0.99,1,5.429167329237188e-06,651,False,1,1,False,1.0,0.15107968424215265
28,250000,-109.6689,7,1.0,True,0.2529135377543163,512,0.4263340720132975,6.121304118151216e-07,True,385526,0.99,1,5.429167329237188e-06,651,False,1,1,False,1.0,0.15107968424215265
28,300000,-27.61229,7,1.0,True,0.2529135377543163,512,0.4263340720132975,6.121304118151216e-07,True,385526,0.99,1,5.429167329237188e-06,651,False,1,1,False,1.0,0.15107968424215265
28,350000,-29.777012,7,1.0,True,0.2529135377543163,512,0.4263340720132975,6.121304118151216e-07,True,385526,0.99,1,5.429167329237188e-06,651,False,1,1,False,1.0,0.15107968424215265
28,400000,-23.96658,7,1.0,True,0.2529135377543163,512,0.4263340720132975,6.121304118151216e-07,True,385526,0.99,1,5.429167329237188e-06,651,False,1,1,False,1.0,0.15107968424215265
28,450000,-32.151142,7,1.0,True,0.2529135377543163,512,0.4263340720132975,6.121304118151216e-07,True,385526,0.99,1,5.429167329237188e-06,651,False,1,1,False,1.0,0.15107968424215265
28,500000,-35.463768,7,1.0,True,0.2529135377543163,512,0.4263340720132975,6.121304118151216e-07,True,385526,0.99,1,5.429167329237188e-06,651,False,1,1,False,1.0,0.15107968424215265
143,50000,-97.63631,7,1.0,True,0.7712302418526735,128,0.8580017929926083,3.9957317995612055e-06,True,21419,0.99,1,1.9458460250834747e-05,6064,False,1,1,False,1.0,1.8056254222445736
143,100000,-44.348404,7,1.0,True,0.7712302418526735,128,0.8580017929926083,3.9957317995612055e-06,True,21419,0.99,1,1.9458460250834747e-05,6064,False,1,1,False,1.0,1.8056254222445736
143,150000,-56.738125,7,1.0,True,0.7712302418526735,128,0.8580017929926083,3.9957317995612055e-06,True,21419,0.99,1,1.9458460250834747e-05,6064,False,1,1,False,1.0,1.8056254222445736
143,200000,-41.68863,7,1.0,True,0.7712302418526735,128,0.8580017929926083,3.9957317995612055e-06,True,21419,0.99,1,1.9458460250834747e-05,6064,False,1,1,False,1.0,1.8056254222445736
143,250000,-103.27832,7,1.0,True,0.7712302418526735,128,0.8580017929926083,3.9957317995612055e-06,True,21419,0.99,1,1.9458460250834747e-05,6064,False,1,1,False,1.0,1.8056254222445736
143,300000,-57.751152,7,1.0,True,0.7712302418526735,128,0.8580017929926083,3.9957317995612055e-06,True,21419,0.99,1,1.9458460250834747e-05,6064,False,1,1,False,1.0,1.8056254222445736
143,350000,-105.9769,7,1.0,True,0.7712302418526735,128,0.8580017929926083,3.9957317995612055e-06,True,21419,0.99,1,1.9458460250834747e-05,6064,False,1,1,False,1.0,1.8056254222445736
143,400000,-71.75908,7,1.0,True,0.7712302418526735,128,0.8580017929926083,3.9957317995612055e-06,True,21419,0.99,1,1.9458460250834747e-05,6064,False,1,1,False,1.0,1.8056254222445736
143,450000,-108.36364,7,1.0,True,0.7712302418526735,128,0.8580017929926083,3.9957317995612055e-06,True,21419,0.99,1,1.9458460250834747e-05,6064,False,1,1,False,1.0,1.8056254222445736
143,500000,-31.056679,7,1.0,True,0.7712302418526735,128,0.8580017929926083,3.9957317995612055e-06,True,21419,0.99,1,1.9458460250834747e-05,6064,False,1,1,False,1.0,1.8056254222445736
17,50000,-112.02578,7,1.0,True,0.9,256,0.9,0.001,False,156677,0.99,1,9.797275285054146e-05,1719,False,1,1,False,1.0,0.23571434409327482
17,100000,-66.4129,7,1.0,True,0.9,256,0.9,0.001,False,156677,0.99,1,9.797275285054146e-05,1719,False,1,1,False,1.0,0.23571434409327482
17,150000,-72.35274,7,1.0,True,0.9,256,0.9,0.001,False,156677,0.99,1,9.797275285054146e-05,1719,False,1,1,False,1.0,0.23571434409327482
17,200000,-78.87761,7,1.0,True,0.9,256,0.9,0.001,False,156677,0.99,1,9.797275285054146e-05,1719,False,1,1,False,1.0,0.23571434409327482
17,250000,105.232376,7,1.0,True,0.9,256,0.9,0.001,False,156677,0.99,1,9.797275285054146e-05,1719,False,1,1,False,1.0,0.23571434409327482
17,300000,-73.761826,7,1.0,True,0.9,256,0.9,0.001,False,156677,0.99,1,9.797275285054146e-05,1719,False,1,1,False,1.0,0.23571434409327482
17,350000,280.696,7,1.0,True,0.9,256,0.9,0.001,False,156677,0.99,1,9.797275285054146e-05,1719,False,1,1,False,1.0,0.23571434409327482
17,400000,296.8307,7,1.0,True,0.9,256,0.9,0.001,False,156677,0.99,1,9.797275285054146e-05,1719,False,1,1,False,1.0,0.23571434409327482
17,450000,306.47168,7,1.0,True,0.9,256,0.9,0.001,False,156677,0.99,1,9.797275285054146e-05,1719,False,1,1,False,1.0,0.23571434409327482
17,500000,306.43597,7,1.0,True,0.9,256,0.9,0.001,False,156677,0.99,1,9.797275285054146e-05,1719,False,1,1,False,1.0,0.23571434409327482
188,50000,-116.296104,7,1.0,True,0.9,512,0.9,0.001,False,204944,0.99,1,0.0003909863085993375,5449,False,1,1,True,0.6956290805944958,0.21360488460770144
188,100000,-79.50101,7,1.0,True,0.9,512,0.9,0.001,False,204944,0.99,1,0.0003909863085993375,5449,False,1,1,True,0.6956290805944958,0.21360488460770144
188,150000,281.00592,7,1.0,True,0.9,512,0.9,0.001,False,204944,0.99,1,0.0003909863085993375,5449,False,1,1,True,0.6956290805944958,0.21360488460770144
188,200000,296.44113,7,1.0,True,0.9,512,0.9,0.001,False,204944,0.99,1,0.0003909863085993375,5449,False,1,1,True,0.6956290805944958,0.21360488460770144
188,250000,299.42047,7,1.0,True,0.9,512,0.9,0.001,False,204944,0.99,1,0.0003909863085993375,5449,False,1,1,True,0.6956290805944958,0.21360488460770144
188,300000,170.93945,7,1.0,True,0.9,512,0.9,0.001,False,204944,0.99,1,0.0003909863085993375,5449,False,1,1,True,0.6956290805944958,0.21360488460770144
188,350000,38.256332,7,1.0,True,0.9,512,0.9,0.001,False,204944,0.99,1,0.0003909863085993375,5449,False,1,1,True,0.6956290805944958,0.21360488460770144
188,400000,315.996,7,1.0,True,0.9,512,0.9,0.001,False,204944,0.99,1,0.0003909863085993375,5449,False,1,1,True,0.6956290805944958,0.21360488460770144
188,450000,308.477,7,1.0,True,0.9,512,0.9,0.001,False,204944,0.99,1,0.0003909863085993375,5449,False,1,1,True,0.6956290805944958,0.21360488460770144
188,500000,308.07394,7,1.0,True,0.9,512,0.9,0.001,False,204944,0.99,1,0.0003909863085993375,5449,False,1,1,True,0.6956290805944958,0.21360488460770144
144,50000,-92.117165,7,1.0,True,0.9,512,0.9,0.001,False,294501,0.99,1,1.483662779635324e-06,8180,False,1,1,False,1.0,0.1832955809477386
144,100000,-92.43715,7,1.0,True,0.9,512,0.9,0.001,False,294501,0.99,1,1.483662779635324e-06,8180,False,1,1,False,1.0,0.1832955809477386
144,150000,-94.26484,7,1.0,True,0.9,512,0.9,0.001,False,294501,0.99,1,1.483662779635324e-06,8180,False,1,1,False,1.0,0.1832955809477386
144,200000,-94.61388,7,1.0,True,0.9,512,0.9,0.001,False,294501,0.99,1,1.483662779635324e-06,8180,False,1,1,False,1.0,0.1832955809477386
144,250000,-95.333466,7,1.0,True,0.9,512,0.9,0.001,False,294501,0.99,1,1.483662779635324e-06,8180,False,1,1,False,1.0,0.1832955809477386
144,300000,-95.10652,7,1.0,True,0.9,512,0.9,0.001,False,294501,0.99,1,1.483662779635324e-06,8180,False,1,1,False,1.0,0.1832955809477386
144,350000,-94.51513,7,1.0,True,0.9,512,0.9,0.001,False,294501,0.99,1,1.483662779635324e-06,8180,False,1,1,False,1.0,0.1832955809477386
144,400000,-96.493576,7,1.0,True,0.9,512,0.9,0.001,False,294501,0.99,1,1.483662779635324e-06,8180,False,1,1,False,1.0,0.1832955809477386
144,450000,-111.126816,7,1.0,True,0.9,512,0.9,0.001,False,294501,0.99,1,1.483662779635324e-06,8180,False,1,1,False,1.0,0.1832955809477386
144,500000,-100.32393,7,1.0,True,0.9,512,0.9,0.001,False,294501,0.99,1,1.483662779635324e-06,8180,False,1,1,False,1.0,0.1832955809477386
1,50000,-92.08669,7,1.0,True,0.9,256,0.9,0.001,False,462875,0.99,1,2.265584636656665e-06,713,False,1,1,False,1.0,0.10975815419380158
1,100000,-93.67847,7,1.0,True,0.9,256,0.9,0.001,False,462875,0.99,1,2.265584636656665e-06,713,False,1,1,False,1.0,0.10975815419380158
1,150000,-94.04057,7,1.0,True,0.9,256,0.9,0.001,False,462875,0.99,1,2.265584636656665e-06,713,False,1,1,False,1.0,0.10975815419380158
1,200000,-94.06027,7,1.0,True,0.9,256,0.9,0.001,False,462875,0.99,1,2.265584636656665e-06,713,False,1,1,False,1.0,0.10975815419380158
1,250000,-94.63292,7,1.0,True,0.9,256,0.9,0.001,False,462875,0.99,1,2.265584636656665e-06,713,False,1,1,False,1.0,0.10975815419380158
1,300000,-96.25892,7,1.0,True,0.9,256,0.9,0.001,False,462875,0.99,1,2.265584636656665e-06,713,False,1,1,False,1.0,0.10975815419380158
1,350000,-100.4673,7,1.0,True,0.9,256,0.9,0.001,False,462875,0.99,1,2.265584636656665e-06,713,False,1,1,False,1.0,0.10975815419380158
1,400000,-102.56904,7,1.0,True,0.9,256,0.9,0.001,False,462875,0.99,1,2.265584636656665e-06,713,False,1,1,False,1.0,0.10975815419380158
1,450000,-124.00461,7,1.0,True,0.9,256,0.9,0.001,False,462875,0.99,1,2.265584636656665e-06,713,False,1,1,False,1.0,0.10975815419380158
1,500000,-101.1553,7,1.0,True,0.9,256,0.9,0.001,False,462875,0.99,1,2.265584636656665e-06,713,False,1,1,False,1.0,0.10975815419380158
10,50000,-118.03183,7,1.0,True,0.9,256,0.9,0.001,False,350048,0.99,1,3.070327866275443e-05,6667,False,1,1,False,1.0,0.6208854487201753
10,100000,-97.60687,7,1.0,True,0.9,256,0.9,0.001,False,350048,0.99,1,3.070327866275443e-05,6667,False,1,1,False,1.0,0.6208854487201753
10,150000,-89.86287,7,1.0,True,0.9,256,0.9,0.001,False,350048,0.99,1,3.070327866275443e-05,6667,False,1,1,False,1.0,0.6208854487201753
10,200000,-107.50371,7,1.0,True,0.9,256,0.9,0.001,False,350048,0.99,1,3.070327866275443e-05,6667,False,1,1,False,1.0,0.6208854487201753
10,250000,-29.51542,7,1.0,True,0.9,256,0.9,0.001,False,350048,0.99,1,3.070327866275443e-05,6667,False,1,1,False,1.0,0.6208854487201753
10,300000,-94.263306,7,1.0,True,0.9,256,0.9,0.001,False,350048,0.99,1,3.070327866275443e-05,6667,False,1,1,False,1.0,0.6208854487201753
10,350000,-104.64511,7,1.0,True,0.9,256,0.9,0.001,False,350048,0.99,1,3.070327866275443e-05,6667,False,1,1,False,1.0,0.6208854487201753
10,400000,-73.0959,7,1.0,True,0.9,256,0.9,0.001,False,350048,0.99,1,3.070327866275443e-05,6667,False,1,1,False,1.0,0.6208854487201753
10,450000,-87.83612,7,1.0,True,0.9,256,0.9,0.001,False,350048,0.99,1,3.070327866275443e-05,6667,False,1,1,False,1.0,0.6208854487201753
10,500000,-85.48555,7,1.0,True,0.9,256,0.9,0.001,False,350048,0.99,1,3.070327866275443e-05,6667,False,1,1,False,1.0,0.6208854487201753
172,50000,-107.45221,7,1.0,True,0.9,512,0.9,0.001,False,57284,0.99,1,0.0006195125843073424,5884,False,1,1,True,0.5172256541990421,4.0171169985717246
172,100000,-94.395874,7,1.0,True,0.9,512,0.9,0.001,False,57284,0.99,1,0.0006195125843073424,5884,False,1,1,True,0.5172256541990421,4.0171169985717246
172,150000,232.59448,7,1.0,True,0.9,512,0.9,0.001,False,57284,0.99,1,0.0006195125843073424,5884,False,1,1,True,0.5172256541990421,4.0171169985717246
172,200000,259.3905,7,1.0,True,0.9,512,0.9,0.001,False,57284,0.99,1,0.0006195125843073424,5884,False,1,1,True,0.5172256541990421,4.0171169985717246
172,250000,298.5418,7,1.0,True,0.9,512,0.9,0.001,False,57284,0.99,1,0.0006195125843073424,5884,False,1,1,True,0.5172256541990421,4.0171169985717246
172,300000,153.06174,7,1.0,True,0.9,512,0.9,0.001,False,57284,0.99,1,0.0006195125843073424,5884,False,1,1,True,0.5172256541990421,4.0171169985717246
172,350000,261.6924,7,1.0,True,0.9,512,0.9,0.001,False,57284,0.99,1,0.0006195125843073424,5884,False,1,1,True,0.5172256541990421,4.0171169985717246
172,400000,131.9281,7,1.0,True,0.9,512,0.9,0.001,False,57284,0.99,1,0.0006195125843073424,5884,False,1,1,True,0.5172256541990421,4.0171169985717246
