Configuration,Score,Seed,Environment
138,-1390.5481211388174,4,cc_pendulum
138,-1437.399173475512,5,cc_pendulum
138,-1377.6885336120035,6,cc_pendulum
138,-1446.923233020427,7,cc_pendulum
138,-1392.932442700043,8,cc_pendulum
138,-1424.5852511505072,9,cc_pendulum
139,,0,cc_pendulum
139,,1,cc_pendulum
139,,2,cc_pendulum
139,,3,cc_pendulum
139,-1559.2082345182723,4,cc_pendulum
139,,5,cc_pendulum
139,,6,cc_pendulum
139,,7,cc_pendulum
139,,8,cc_pendulum
139,,9,cc_pendulum
140,-1239.684959793704,0,cc_pendulum
140,-1221.3844402629225,1,cc_pendulum
140,-1187.3236536300583,2,cc_pendulum
140,-1238.3652810372157,3,cc_pendulum
140,-1198.0589970274132,4,cc_pendulum
140,-1203.1899417632796,5,cc_pendulum
140,-1220.4951545590916,6,cc_pendulum
140,-1249.7375444915128,7,cc_pendulum
140,-1230.3714094762154,8,cc_pendulum
140,-1206.4945848978457,9,cc_pendulum
141,-1180.0085301592228,0,cc_pendulum
141,-1214.210449915672,1,cc_pendulum
141,-1253.8516819827355,2,cc_pendulum
141,-1240.6654524848118,3,cc_pendulum
141,-1205.4442916166372,4,cc_pendulum
141,-1176.9880747601774,5,cc_pendulum
141,-1236.7107297691084,6,cc_pendulum
141,-1249.2888031962484,7,cc_pendulum
141,-1219.7481114921577,8,cc_pendulum
141,-1295.290660666673,9,cc_pendulum
142,-1271.653850745881,0,cc_pendulum
142,-1251.5003174361946,1,cc_pendulum
142,-1165.2420359891544,2,cc_pendulum
142,-1166.8545559387042,3,cc_pendulum
142,-1240.0982362508355,4,cc_pendulum
142,-1222.3180652786004,5,cc_pendulum
142,-1197.5895370610228,6,cc_pendulum
142,-1276.454718746371,7,cc_pendulum
142,-1270.9484690149698,8,cc_pendulum
142,-1240.1962515125815,9,cc_pendulum
143,-1270.4554910036654,0,cc_pendulum
143,-1264.4179020555132,1,cc_pendulum
143,-1227.8010188528365,2,cc_pendulum
143,-1247.8956163238688,3,cc_pendulum
143,-1193.1447865548805,4,cc_pendulum
143,-1230.227130741535,5,cc_pendulum
143,-1281.0661387255818,6,cc_pendulum
143,-1288.0541982752325,7,cc_pendulum
143,-1171.2912705504648,8,cc_pendulum
143,-1232.8879164672055,9,cc_pendulum
144,-518.4264833066538,0,cc_pendulum
144,-451.3556852600336,1,cc_pendulum
144,-194.24402011527476,2,cc_pendulum
144,-360.0308082081183,3,cc_pendulum
144,-410.9229646571959,4,cc_pendulum
144,-227.5531326259084,5,cc_pendulum
144,-669.3867086858413,6,cc_pendulum
144,-358.4246572139989,7,cc_pendulum
144,-290.1578831068049,8,cc_pendulum
144,-282.55274125678466,9,cc_pendulum
145,,0,cc_pendulum
145,,1,cc_pendulum
145,,2,cc_pendulum
145,-1277.6030842089228,3,cc_pendulum
145,,4,cc_pendulum
145,,5,cc_pendulum
145,-1651.5370962951697,6,cc_pendulum
145,,7,cc_pendulum
145,,8,cc_pendulum
145,-802.3216519804297,9,cc_pendulum
146,-1078.3132030068657,0,cc_pendulum
146,-907.5954402124194,1,cc_pendulum
146,-409.119604043202,2,cc_pendulum
146,-974.4461595297604,3,cc_pendulum
146,-1016.1259684898096,4,cc_pendulum
146,-1122.345429825902,5,cc_pendulum
146,-1104.2132703033094,6,cc_pendulum
146,-1017.7722047547624,7,cc_pendulum
146,-1010.88873591621,8,cc_pendulum
146,-924.5457665782756,9,cc_pendulum
147,,0,cc_pendulum
147,,1,cc_pendulum
147,,2,cc_pendulum
147,,3,cc_pendulum
147,,4,cc_pendulum
147,,5,cc_pendulum
147,,6,cc_pendulum
147,,7,cc_pendulum
147,,8,cc_pendulum
147,-1075.014268527349,9,cc_pendulum
148,,0,cc_pendulum
148,,1,cc_pendulum
148,,2,cc_pendulum
148,,3,cc_pendulum
148,,4,cc_pendulum
148,,5,cc_pendulum
148,,6,cc_pendulum
148,,7,cc_pendulum
148,,8,cc_pendulum
148,,9,cc_pendulum
149,-1398.4928537860876,0,cc_pendulum
149,-1796.9164926337714,1,cc_pendulum
149,-1435.3885204170567,2,cc_pendulum
149,-1280.5081221155228,3,cc_pendulum
149,-1557.870664331738,4,cc_pendulum
149,-1576.2061449055366,5,cc_pendulum
149,-1724.4227574685422,6,cc_pendulum
149,-1411.7282746418612,7,cc_pendulum
149,-1586.5324104462916,8,cc_pendulum
149,-1132.8918037201274,9,cc_pendulum
150,-1247.4890129377134,0,cc_pendulum
150,-1282.7699632787082,1,cc_pendulum
150,-1223.7217322674285,2,cc_pendulum
150,-1192.995210165089,3,cc_pendulum
150,-1225.330578066502,4,cc_pendulum
150,-1182.5763837256366,5,cc_pendulum
150,-1209.31776736787,6,cc_pendulum
150,-1216.9216718896218,7,cc_pendulum
150,-1186.1241215095536,8,cc_pendulum
150,-1223.3302472167156,9,cc_pendulum
151,-1173.295513590106,0,cc_pendulum
151,-1077.372727728714,1,cc_pendulum
151,-1087.3298465218154,2,cc_pendulum
151,-1203.288445272348,3,cc_pendulum
151,-1078.870622002673,4,cc_pendulum
151,-1185.1990876042946,5,cc_pendulum
151,-1123.7708963312675,6,cc_pendulum
151,-1226.392290488836,7,cc_pendulum
151,-1024.418537080007,8,cc_pendulum
151,-1123.784254799887,9,cc_pendulum
152,-571.7585743776176,0,cc_pendulum
152,-937.0333219898882,1,cc_pendulum
152,-1071.8330768741484,2,cc_pendulum
152,-932.8627130382348,3,cc_pendulum
152,-973.928624519937,4,cc_pendulum
152,-977.2348283042996,5,cc_pendulum
152,-585.6993668267672,6,cc_pendulum
152,-781.7148488069147,7,cc_pendulum
152,-889.2706426256783,8,cc_pendulum
152,-1004.1892735754284,9,cc_pendulum
153,-1218.3575698051927,0,cc_pendulum
153,-1203.1253978236232,1,cc_pendulum
153,-1211.5046435482811,2,cc_pendulum
153,-1294.947190383622,3,cc_pendulum
153,-1230.4602880140185,4,cc_pendulum
153,-1245.7583415614365,5,cc_pendulum
153,-1287.9137143284934,6,cc_pendulum
153,-1199.2041566488438,7,cc_pendulum
153,-1257.5155073478409,8,cc_pendulum
153,-1254.270268507454,9,cc_pendulum
154,-1239.6166821730517,0,cc_pendulum
154,-1239.8057802086498,1,cc_pendulum
154,-1231.93329220545,2,cc_pendulum
154,-1173.4005331865137,3,cc_pendulum
154,-1231.6609387152453,4,cc_pendulum
154,-1231.0370763107512,5,cc_pendulum
154,-1258.4977904156735,6,cc_pendulum
154,-1316.0130986061697,7,cc_pendulum
154,-1188.0243893781867,8,cc_pendulum
154,-1273.1983571242474,9,cc_pendulum
155,-1429.0646894232395,0,cc_pendulum
155,-1399.6429496223068,1,cc_pendulum
155,-1457.2512591143309,2,cc_pendulum
155,-1405.1627326054863,3,cc_pendulum
155,-1419.2242796484602,4,cc_pendulum
155,-1377.505876479301,5,cc_pendulum
155,-1466.0426847820952,6,cc_pendulum
155,-1414.7554110640774,7,cc_pendulum
155,-1445.226089214124,8,cc_pendulum
155,-1429.6077811265782,9,cc_pendulum
156,-1186.9272623856004,0,cc_pendulum
156,-1184.6338814758242,1,cc_pendulum
156,-1315.7274362612234,2,cc_pendulum
156,-1246.1043179728877,3,cc_pendulum
156,-1128.9078187178156,4,cc_pendulum
156,-1193.1919143275202,5,cc_pendulum
156,-1257.1179551284065,6,cc_pendulum
156,-1266.0239853731373,7,cc_pendulum
156,-1317.351166384929,8,cc_pendulum
156,-1202.566469124361,9,cc_pendulum
157,-1263.919280994646,0,cc_pendulum
157,-1220.8102824354455,1,cc_pendulum
157,-1222.8166290833333,2,cc_pendulum
157,-1228.7795063657725,3,cc_pendulum
157,-1263.6871703255836,4,cc_pendulum
157,-1238.020597242175,5,cc_pendulum
157,-1211.5812029609128,6,cc_pendulum
157,-1247.2560879293007,7,cc_pendulum
157,-1241.8341832099986,8,cc_pendulum
157,-1192.644242225478,9,cc_pendulum
158,,0,cc_pendulum
158,,1,cc_pendulum
158,,2,cc_pendulum
158,,3,cc_pendulum
158,,4,cc_pendulum
158,,5,cc_pendulum
158,,6,cc_pendulum
158,,7,cc_pendulum
158,,8,cc_pendulum
158,,9,cc_pendulum
159,-1240.825149451363,0,cc_pendulum
159,-1206.4792203547324,1,cc_pendulum
159,-1239.918716840215,2,cc_pendulum
159,-1267.8773640543532,3,cc_pendulum
159,-1208.5748879556622,4,cc_pendulum
159,-1248.6875913350711,5,cc_pendulum
159,-1249.5332273308993,6,cc_pendulum
159,-1220.3272197909596,7,cc_pendulum
159,-1262.8040825689725,8,cc_pendulum
159,-1174.56797390193,9,cc_pendulum
160,-1366.8916826666446,0,cc_pendulum
160,-1428.2156192705015,1,cc_pendulum
160,-1326.0389512869524,2,cc_pendulum
160,-1532.2010350028063,3,cc_pendulum
160,-1472.084557856316,4,cc_pendulum
160,-1691.2520853489468,5,cc_pendulum
160,-1508.7089907412446,6,cc_pendulum
160,-1394.077059929839,7,cc_pendulum
160,-1247.2124401583435,8,cc_pendulum
160,-1216.2637208058477,9,cc_pendulum
161,-1197.8624376738792,0,cc_pendulum
161,-1193.4412456992,1,cc_pendulum
161,-1252.5515431868391,2,cc_pendulum
161,-1275.5635445974526,3,cc_pendulum
161,-1170.5730127657246,4,cc_pendulum
161,-1204.9268522020927,5,cc_pendulum
161,-1223.0050568994404,6,cc_pendulum
161,-1190.5716729859428,7,cc_pendulum
161,-1238.0795823425156,8,cc_pendulum
161,-1230.1035880703676,9,cc_pendulum
162,-1073.45058659556,0,cc_pendulum
162,-1207.791266052534,1,cc_pendulum
162,-1013.3177690327476,2,cc_pendulum
162,-1139.942440655066,3,cc_pendulum
162,-914.320459544604,4,cc_pendulum
162,-1189.2939831469937,5,cc_pendulum
162,-1042.2925155283328,6,cc_pendulum
162,-1095.7600782018878,7,cc_pendulum
162,-1140.124082423578,8,cc_pendulum
162,-1204.222017343468,9,cc_pendulum
163,-1227.9903018278426,0,cc_pendulum
163,-1153.5207169023895,1,cc_pendulum
163,-1230.3561606688977,2,cc_pendulum
163,-1253.49203944654,3,cc_pendulum
163,-1174.5042717450087,4,cc_pendulum
163,-1214.449248806006,5,cc_pendulum
163,-1264.826262433784,6,cc_pendulum
163,-1164.0013741465823,7,cc_pendulum
163,-1189.824169759234,8,cc_pendulum
163,-1233.4727513143694,9,cc_pendulum
164,-1178.678839726641,0,cc_pendulum
164,-1205.007482945145,1,cc_pendulum
164,-1233.3292449397786,2,cc_pendulum
164,-1232.2776333661443,3,cc_pendulum
164,-1227.1106156844717,4,cc_pendulum
164,-1137.4462135523952,5,cc_pendulum
164,-1190.3727613733572,6,cc_pendulum
164,-1194.5067423870971,7,cc_pendulum
164,-1235.9075557699148,8,cc_pendulum
164,-1209.484311164612,9,cc_pendulum
165,-1176.3591677480383,0,cc_pendulum
165,-1318.8400237418348,1,cc_pendulum
165,-1195.9388357105818,2,cc_pendulum
165,-1185.6514348507485,3,cc_pendulum
165,-1157.2972342282192,4,cc_pendulum
165,-1225.3305858471183,5,cc_pendulum
165,-1286.5001222479991,6,cc_pendulum
165,-1078.683292025975,7,cc_pendulum
165,-1143.1621310108271,8,cc_pendulum
165,-1138.7008692744032,9,cc_pendulum
166,-1210.2677438965368,0,cc_pendulum
166,-1276.360494657108,1,cc_pendulum
166,-1200.5497400043057,2,cc_pendulum
166,-1194.442461093181,3,cc_pendulum
166,-1203.1382224807344,4,cc_pendulum
166,-1187.5962369810063,5,cc_pendulum
166,-1216.408384314416,6,cc_pendulum
166,-1166.3821577910144,7,cc_pendulum
166,-1214.6433043691468,8,cc_pendulum
166,-1186.0566013211078,9,cc_pendulum
167,-1257.2513428299296,0,cc_pendulum
167,-1274.3705982769334,1,cc_pendulum
167,-1249.3983950454565,2,cc_pendulum
167,-1233.9725650311989,3,cc_pendulum
167,-1238.027512363651,4,cc_pendulum
167,-1230.6688821653065,5,cc_pendulum
167,-1248.5500370965096,6,cc_pendulum
167,-1226.7273760405053,7,cc_pendulum
167,-1266.8219211791163,8,cc_pendulum
167,-1191.048137785866,9,cc_pendulum
168,-1206.761593399545,0,cc_pendulum
168,-1150.7125134812245,1,cc_pendulum
168,-1171.8680722824847,2,cc_pendulum
168,-1253.179254690115,3,cc_pendulum
168,-1197.79243432908,4,cc_pendulum
168,-1257.7568898206528,5,cc_pendulum
168,-1284.5159247832776,6,cc_pendulum
168,-1207.2668151425546,7,cc_pendulum
168,-1192.589751993049,8,cc_pendulum
168,-1268.0845461192894,9,cc_pendulum
169,-1209.8901936921063,0,cc_pendulum
169,-1181.2219217404358,1,cc_pendulum
169,-1256.003590652159,2,cc_pendulum
169,-1200.429218982178,3,cc_pendulum
169,-1215.6918612463423,4,cc_pendulum
169,-1220.680432071651,5,cc_pendulum
169,-1247.564622202132,6,cc_pendulum
169,-1240.5438439642317,7,cc_pendulum
169,-1197.5617927936985,8,cc_pendulum
169,-1276.0726428715902,9,cc_pendulum
170,-1209.8722095210207,0,cc_pendulum
170,-1176.5742616998948,1,cc_pendulum
170,-1246.2935231214242,2,cc_pendulum
170,-1261.8069364423925,3,cc_pendulum
170,-1171.7051881952652,4,cc_pendulum
170,-1185.6084877086269,5,cc_pendulum
170,-1326.217747467932,6,cc_pendulum
170,-1187.4006424421414,7,cc_pendulum
170,-1209.9857838829917,8,cc_pendulum
170,-1258.794160871007,9,cc_pendulum
171,-1520.1991499928122,0,cc_pendulum
171,-177.13205213901614,1,cc_pendulum
171,-184.6227042476669,2,cc_pendulum
171,-186.6689742016237,3,cc_pendulum
171,-183.1340865823031,4,cc_pendulum
171,-302.75678141716406,5,cc_pendulum
171,-214.2260490854636,6,cc_pendulum
171,-176.0043012003839,7,cc_pendulum
171,-518.3909694268314,8,cc_pendulum
171,,9,cc_pendulum
172,-1206.7285773060871,0,cc_pendulum
172,-1177.442741151254,1,cc_pendulum
172,-1274.7656861834205,2,cc_pendulum
172,-1206.8678130433725,3,cc_pendulum
172,-1225.4924198975664,4,cc_pendulum
172,-1258.950719012496,5,cc_pendulum
172,-1216.9544940218125,6,cc_pendulum
172,-1260.453641986128,7,cc_pendulum
172,-1225.1460356418795,8,cc_pendulum
172,-1265.3150110054642,9,cc_pendulum
173,-1180.1493709974338,0,cc_pendulum
173,-1217.3609133413424,1,cc_pendulum
173,-1253.4842885922826,2,cc_pendulum
173,-1300.7025869647985,3,cc_pendulum
173,-1234.8002430708823,4,cc_pendulum
173,-1267.9201063768617,5,cc_pendulum
173,-1298.4437562344783,6,cc_pendulum
173,-1215.3893664618397,7,cc_pendulum
173,-1178.0806952973146,8,cc_pendulum
173,-1204.7341648522474,9,cc_pendulum
174,-1022.0537189368808,0,cc_pendulum
174,-1082.59905365131,1,cc_pendulum
174,-1405.6528565602362,2,cc_pendulum
174,-1124.3316186582,3,cc_pendulum
174,-1365.4389793219289,4,cc_pendulum
174,-1194.783198332585,5,cc_pendulum
174,-1126.7194159535452,6,cc_pendulum
174,-1139.799908574328,7,cc_pendulum
174,-1159.1591037850835,8,cc_pendulum
174,-1198.764564191106,9,cc_pendulum
175,-1187.940834323835,0,cc_pendulum
175,-1290.078238959074,1,cc_pendulum
175,-1189.3461327531622,2,cc_pendulum
175,-1210.8350999315874,3,cc_pendulum
175,-1212.0182621687834,4,cc_pendulum
175,-1241.771825275258,5,cc_pendulum
175,-1245.748201181278,6,cc_pendulum
175,-1197.124060539176,7,cc_pendulum
175,-1244.9674705528569,8,cc_pendulum
175,-1228.0489338153009,9,cc_pendulum
176,-183.0431190546279,0,cc_pendulum
176,-151.48565225364862,1,cc_pendulum
176,-141.15362720620777,2,cc_pendulum
176,-168.40138927963716,3,cc_pendulum
176,-139.10870586850132,4,cc_pendulum
176,-177.62055158485612,5,cc_pendulum
176,-172.74841946750922,6,cc_pendulum
176,-152.26094100003442,7,cc_pendulum
176,-164.61376482895457,8,cc_pendulum
176,-148.0325859918153,9,cc_pendulum
177,-152.70193837325186,0,cc_pendulum
177,-181.5107162056216,1,cc_pendulum
177,-171.68696318472618,2,cc_pendulum
177,-159.37963421623272,3,cc_pendulum
177,-160.81867222928892,4,cc_pendulum
177,-161.4355494877042,5,cc_pendulum
177,-156.6029134313925,6,cc_pendulum
177,-147.98690661235486,7,cc_pendulum
177,-167.62892214520198,8,cc_pendulum
177,-155.49936727263338,9,cc_pendulum
178,-1222.6038225078182,0,cc_pendulum
178,-1230.6277714898756,1,cc_pendulum
178,-1222.567185548686,2,cc_pendulum
178,-1256.4755837928835,3,cc_pendulum
178,-1202.2262260702742,4,cc_pendulum
178,-1139.9058681082006,5,cc_pendulum
178,-1280.6205944382054,6,cc_pendulum
178,-1152.5007356894982,7,cc_pendulum
178,-1250.282160852492,8,cc_pendulum
178,-1213.4799855818196,9,cc_pendulum
179,-793.6719362375904,0,cc_pendulum
179,-428.8023470101175,1,cc_pendulum
179,-1339.715010265852,2,cc_pendulum
179,-919.028494598126,3,cc_pendulum
179,-283.26331098418524,4,cc_pendulum
179,-491.23065793588165,5,cc_pendulum
179,-460.0527938739584,6,cc_pendulum
179,-517.0013737168194,7,cc_pendulum
179,-650.4979382458623,8,cc_pendulum
179,-501.1165353489497,9,cc_pendulum
180,-1193.712409894366,0,cc_pendulum
180,-1248.2049575301394,1,cc_pendulum
180,-1202.6921885274496,2,cc_pendulum
180,-1226.7703671110648,3,cc_pendulum
180,-1215.4425565834983,4,cc_pendulum
180,-1119.5064998057271,5,cc_pendulum
180,-1234.7876459566069,6,cc_pendulum
180,-1208.2385539499478,7,cc_pendulum
180,-1217.658060126471,8,cc_pendulum
180,-1254.3046461827423,9,cc_pendulum
181,,0,cc_pendulum
181,,1,cc_pendulum
181,,2,cc_pendulum
181,-1059.311930043907,3,cc_pendulum
181,,4,cc_pendulum
181,,5,cc_pendulum
181,,6,cc_pendulum
181,,7,cc_pendulum
181,,8,cc_pendulum
181,,9,cc_pendulum
182,-1320.220807142612,0,cc_pendulum
182,-1154.8949645838777,1,cc_pendulum
182,-989.6835120980312,2,cc_pendulum
182,-1303.0010406142028,3,cc_pendulum
182,-1407.6780082870398,4,cc_pendulum
182,-1227.0677736852344,5,cc_pendulum
182,-1096.4972561096658,6,cc_pendulum
182,-1074.7350948682806,7,cc_pendulum
182,-608.5796326753308,8,cc_pendulum
182,-1112.105345028739,9,cc_pendulum
183,-1384.2568638833034,0,cc_pendulum
183,-1490.3741793186823,1,cc_pendulum
183,-1408.0801954486396,2,cc_pendulum
183,-1513.051869052188,3,cc_pendulum
183,-1509.2893924891885,4,cc_pendulum
183,-1297.091949173738,5,cc_pendulum
183,-1327.355769627786,6,cc_pendulum
183,-1461.2831770850416,7,cc_pendulum
183,-1347.243325275674,8,cc_pendulum
183,-1722.9117845374535,9,cc_pendulum
184,-1239.4996332012747,0,cc_pendulum
184,-1222.044327796234,1,cc_pendulum
184,-1202.7684001457828,2,cc_pendulum
184,-1230.8437585364654,3,cc_pendulum
184,-1209.013469948702,4,cc_pendulum
184,-1217.53321044765,5,cc_pendulum
184,-1181.1930137403056,6,cc_pendulum
184,-1221.1121407565088,7,cc_pendulum
184,-1248.7231291529542,8,cc_pendulum
184,-1249.1787748227712,9,cc_pendulum
185,-1163.8747972739798,0,cc_pendulum
185,-1271.9561157999665,1,cc_pendulum
185,-1176.1098598201502,2,cc_pendulum
185,-1212.9279579553363,3,cc_pendulum
185,-1303.6840875902149,4,cc_pendulum
185,-1187.9102257081622,5,cc_pendulum
185,-1220.8595021726865,6,cc_pendulum
185,-1237.7696299120898,7,cc_pendulum
185,-1246.335786862417,8,cc_pendulum
185,-1227.5431110230716,9,cc_pendulum
186,-1214.0803866547535,0,cc_pendulum
186,-1165.013199221309,1,cc_pendulum
186,-1211.942654549542,2,cc_pendulum
186,-1210.7356623999317,3,cc_pendulum
186,-1216.6111391002414,4,cc_pendulum
186,-1085.664797863039,5,cc_pendulum
186,-1181.7189149103615,6,cc_pendulum
186,-1196.3265919827688,7,cc_pendulum
186,-1154.1253744321234,8,cc_pendulum
186,-1173.5076461852514,9,cc_pendulum
187,-1302.0207666589072,0,cc_pendulum
187,-1246.562353795608,1,cc_pendulum
187,-1236.83371735963,2,cc_pendulum
187,-1272.9369760213167,3,cc_pendulum
187,-1237.6993054093973,4,cc_pendulum
187,-1245.361071261789,5,cc_pendulum
187,-1223.0261155851508,6,cc_pendulum
187,-1227.8264945396877,7,cc_pendulum
187,-1215.782700854462,8,cc_pendulum
187,-1251.217640885539,9,cc_pendulum
188,-1157.0889673533832,0,cc_pendulum
188,-1202.4796089277993,1,cc_pendulum
188,-1215.2100858268814,2,cc_pendulum
188,-1252.9521477840815,3,cc_pendulum
188,-1248.728639565355,4,cc_pendulum
188,-1224.7629376084317,5,cc_pendulum
188,-1321.0718989100765,6,cc_pendulum
188,-1176.88924963871,7,cc_pendulum
188,-1246.3302004220443,8,cc_pendulum
188,-1214.651867884597,9,cc_pendulum
189,-142.6755609199819,0,cc_pendulum
189,-163.18411953365296,1,cc_pendulum
189,-152.98271591889338,2,cc_pendulum
189,-147.2230963226657,3,cc_pendulum
189,-150.32013835324517,4,cc_pendulum
189,-154.35347599147133,5,cc_pendulum
189,-151.06305141925003,6,cc_pendulum
189,-152.87819971680076,7,cc_pendulum
189,-159.1755449244056,8,cc_pendulum
189,-160.1538058454821,9,cc_pendulum
190,-1365.4812283268666,0,cc_pendulum
190,-1353.5391998396938,1,cc_pendulum
190,-1378.9793227428704,2,cc_pendulum
190,-1357.9571330836436,3,cc_pendulum
190,-1399.3105447863863,4,cc_pendulum
190,-1362.5895404233515,5,cc_pendulum
190,-1370.1875868545842,6,cc_pendulum
190,-1357.9972166554685,7,cc_pendulum
190,-1338.6647550666808,8,cc_pendulum
190,-1353.111172942553,9,cc_pendulum
191,-1214.2734454416195,0,cc_pendulum
191,-1283.7918088066776,1,cc_pendulum
191,-1210.566936882853,2,cc_pendulum
191,-1171.7286457126563,3,cc_pendulum
191,-1219.7827367106688,4,cc_pendulum
191,-1273.4957872133025,5,cc_pendulum
191,-1159.532682070162,6,cc_pendulum
191,-1248.148845064018,7,cc_pendulum
191,-1181.4030684571358,8,cc_pendulum
191,-1255.1480792525213,9,cc_pendulum
192,-1229.7711866149348,0,cc_pendulum
192,-1238.3972881467828,1,cc_pendulum
192,-1209.3394698345874,2,cc_pendulum
192,-1289.7493844899088,3,cc_pendulum
192,-1222.6288498037752,4,cc_pendulum
192,-1268.3916131412886,5,cc_pendulum
192,-1266.4398575760115,6,cc_pendulum
192,-1205.725969842029,7,cc_pendulum
192,-1235.9927648187854,8,cc_pendulum
192,-1256.775836853311,9,cc_pendulum
193,,0,cc_pendulum
193,,1,cc_pendulum
193,-1341.7239694042182,2,cc_pendulum
193,-422.431535867814,3,cc_pendulum
193,,4,cc_pendulum
193,-1508.3357296265954,5,cc_pendulum
193,-833.1535863737877,6,cc_pendulum
193,,7,cc_pendulum
193,,8,cc_pendulum
193,,9,cc_pendulum
194,-1206.1737206802263,0,cc_pendulum
194,-732.2181289579623,1,cc_pendulum
194,-1192.8979846390698,2,cc_pendulum
194,-1214.6801203741554,3,cc_pendulum
194,-566.1940757977663,4,cc_pendulum
194,-1235.514147302508,5,cc_pendulum
194,-511.82736509024215,6,cc_pendulum
194,-696.3920053525391,7,cc_pendulum
194,-1377.733241800206,8,cc_pendulum
194,-686.5001831749071,9,cc_pendulum
195,-183.5214485514176,0,cc_pendulum
195,-213.90924173633343,1,cc_pendulum
195,-181.6361025278932,2,cc_pendulum
195,-329.1510672060277,3,cc_pendulum
195,-194.96103888650703,4,cc_pendulum
195,-164.0377552085101,5,cc_pendulum
195,-158.40793847907423,6,cc_pendulum
195,-164.33802404462648,7,cc_pendulum
195,-165.6738496794049,8,cc_pendulum
195,-172.70046744551112,9,cc_pendulum
196,-1222.5154118375167,0,cc_pendulum
196,-1186.977512571826,1,cc_pendulum
196,-1227.7477158438587,2,cc_pendulum
196,-1135.136142306941,3,cc_pendulum
196,-1220.9792032362348,4,cc_pendulum
196,-1188.5075895045816,5,cc_pendulum
196,-1284.2215935806498,6,cc_pendulum
196,-1243.6849018512353,7,cc_pendulum
196,-1205.9847994236345,8,cc_pendulum
196,-1281.0160550995902,9,cc_pendulum
197,-1187.2141019256208,0,cc_pendulum
197,-1182.1780939777186,1,cc_pendulum
197,-1185.4076556693483,2,cc_pendulum
197,-1207.220965521758,3,cc_pendulum
197,-1247.1636410960605,4,cc_pendulum
197,-1181.3837023368164,5,cc_pendulum
197,-1249.3606465269058,6,cc_pendulum
197,-1273.1412468281023,7,cc_pendulum
197,-1234.6875124065564,8,cc_pendulum
197,-1271.3802143209953,9,cc_pendulum
198,-1020.9139256206312,0,cc_pendulum
198,-1155.3319523742691,1,cc_pendulum
198,-1038.5115295972614,2,cc_pendulum
198,-907.5106745913442,3,cc_pendulum
198,-1065.5031108836174,4,cc_pendulum
198,-1067.799126361337,5,cc_pendulum
198,-1145.3993949898722,6,cc_pendulum
198,-844.2473098878938,7,cc_pendulum
198,-1047.7585124071877,8,cc_pendulum
198,-1179.8844477107314,9,cc_pendulum
199,-586.182252022395,0,cc_pendulum
199,-799.6941186754067,1,cc_pendulum
199,-197.3353517410461,2,cc_pendulum
199,-228.4050873916774,3,cc_pendulum
199,-197.9272624025797,4,cc_pendulum
199,-555.8042030232673,5,cc_pendulum
199,-447.5574839640619,6,cc_pendulum
199,-330.9771039166234,7,cc_pendulum
199,-631.7843921932864,8,cc_pendulum
199,-186.77808327860936,9,cc_pendulum
200,-1281.6525611303025,0,cc_pendulum
200,-1217.3304205616091,1,cc_pendulum
200,-1269.4985243104245,2,cc_pendulum
200,-1283.240206044023,3,cc_pendulum
200,-1277.5520724693745,4,cc_pendulum
200,-1182.6859536167717,5,cc_pendulum
200,-1227.5904663559431,6,cc_pendulum
200,-1248.6841250243322,7,cc_pendulum
200,-1173.188089857893,8,cc_pendulum
200,-1239.5505942459974,9,cc_pendulum
201,-1222.2664885440663,0,cc_pendulum
201,-1236.0415360516486,1,cc_pendulum
201,-1241.74113753362,2,cc_pendulum
201,-1263.5730861209577,3,cc_pendulum
201,-1194.7596859718751,4,cc_pendulum
201,-1219.63324902711,5,cc_pendulum
201,-1305.538260913038,6,cc_pendulum
201,-1256.0078821919365,7,cc_pendulum
201,-1211.3572143839106,8,cc_pendulum
201,-1306.325917109707,9,cc_pendulum
202,-1473.9232573018455,0,cc_pendulum
202,-1484.6967887239296,1,cc_pendulum
202,-1423.6441776308247,2,cc_pendulum
202,-1378.141358008413,3,cc_pendulum
202,-1469.158161729536,4,cc_pendulum
202,-1570.4465819738646,5,cc_pendulum
202,-1434.9688249114945,6,cc_pendulum
202,-1425.0798027653905,7,cc_pendulum
202,-1431.7410773690003,8,cc_pendulum
202,-1558.2469450539809,9,cc_pendulum
203,-1178.509663586501,0,cc_pendulum
203,-1177.6613205533572,1,cc_pendulum
203,-1244.9780428479294,2,cc_pendulum
203,-1204.356414896632,3,cc_pendulum
203,-1161.627594316481,4,cc_pendulum
203,-1224.6920305939602,5,cc_pendulum
203,-1271.2056541701884,6,cc_pendulum
203,-1286.9151283461135,7,cc_pendulum
203,-1216.4642012793115,8,cc_pendulum
203,-1324.5895410739793,9,cc_pendulum
204,-195.42361017852096,0,cc_pendulum
204,-398.8887492648276,1,cc_pendulum
204,-336.47969355656096,2,cc_pendulum
204,-315.56198681152523,3,cc_pendulum
204,-506.8880463831563,4,cc_pendulum
204,-274.1643569185075,5,cc_pendulum
204,-270.88844486796233,6,cc_pendulum
204,-282.9048121370615,7,cc_pendulum
204,-312.4584619532071,8,cc_pendulum
204,-168.23873021401806,9,cc_pendulum
205,-1261.4554094743444,0,cc_pendulum
205,-1220.0949174811435,1,cc_pendulum
205,-1264.6808658426746,2,cc_pendulum
205,-1234.0662880000189,3,cc_pendulum
205,-1168.1564725138562,4,cc_pendulum
